Avg_loss,Accuracy
0.05543262423601991,0.9812666666666666
0.05704328374332302,0.98085
0.054789083742058334,0.9814833333333334
0.056377845639328975,0.981
0.0564453568960671,0.9811666666666666
0.05796932438736937,0.9805
0.05453984249382047,0.9816166666666667
0.05543561511019604,0.9815
0.05430755923493658,0.9818166666666667
0.052913442076318706,0.9823
0.05406322488886217,0.9820166666666666
0.053363718012812505,0.9822
0.05237146077175518,0.9825333333333334
0.05326972315749105,0.9821166666666666
0.051877940523028764,0.98265
0.051577359794803004,0.9828666666666667
0.051269175469475646,0.98295
0.0511887591496304,0.9830333333333333
0.05556444082499996,0.9813
0.051252509392569964,0.9827833333333333
0.051400652882520326,0.9830333333333333
0.050551651421481804,0.9830833333333333
0.05127707960671978,0.9829666666666667
0.04978221753789645,0.9833833333333334
0.05058412882858926,0.9831166666666666
0.04898111035328766,0.98375
0.049472668684837115,0.9835333333333334
0.04938360767235669,0.9834166666666667
0.0479433359269174,0.9842333333333333
0.047711834271920085,0.9841333333333333
0.04710077837997184,0.9844
0.04708795901789999,0.9845
0.04638062906995522,0.9848166666666667
0.047212415848761645,0.98455
0.0467404982980559,0.9846833333333334
0.04590021755675358,0.9848
0.04482585184580676,0.9853
0.045308669217118104,0.9850833333333333
0.045017564306730734,0.9851333333333333
0.04568492564508342,0.985
0.044495203265989644,0.9854
0.04498387462284688,0.9850833333333333
0.04392351750846574,0.98545
0.04422635054967638,0.9852333333333333
0.04361406755353528,0.9856333333333334
0.04297713572862364,0.98585
0.04261521376427845,0.98595
0.04303348763589941,0.9857666666666667
0.04271711342494964,0.9859666666666667
0.04190418427809054,0.9861166666666666
0.04185330590753729,0.9864833333333334
0.04165641233423303,0.9863166666666666
0.04115677541550758,0.9863333333333333
0.040720081291952134,0.9866666666666667
0.04052521109805045,0.98655
0.039775139315815854,0.9869333333333333
0.04021589906058192,0.98675
0.03958436000838483,0.9870833333333333
0.03931439150860873,0.9870333333333333
0.0392902282850065,0.9870166666666667
0.03879193118692371,0.9873333333333333
0.03819093493900921,0.9876666666666667
0.03823085155947483,0.98745
0.03823119657885642,0.98755
0.03736972764265374,0.9878
0.037578234283141984,0.9877
0.03757972240999055,0.98765
0.036800425358139426,0.9882
0.03680836309389852,0.988
0.03655051473298784,0.9881833333333333
0.0361266617438169,0.98845
0.03596876954052204,0.9882833333333333
0.0358149554887738,0.98845
0.03568066812879139,0.9883166666666666
0.03570211954814052,0.9884833333333334
0.03532755413239041,0.9886166666666667
0.03497081392621088,0.98855
0.03478513734012061,0.9886
0.03447459958577504,0.9888
0.034678607130345096,0.9888666666666667
0.034125252769888904,0.9888166666666667
0.033892798212799,0.98895
0.034174341963293164,0.9888666666666667
0.03363235083365095,0.9890333333333333
0.03380559353477196,0.9891166666666666
0.03331975469801885,0.9890166666666667
0.0332772912112751,0.9890333333333333
0.03272077168879842,0.9894
0.03268444102032663,0.9892833333333333
0.03277773059911463,0.9891833333333333
0.03247808332430189,0.9893166666666666
0.03247380748262197,0.9892333333333333
0.03222087191422543,0.98935
0.03196271988966788,0.9895833333333334
0.031713300228281636,0.9897166666666667
0.03164117627006611,0.9896166666666667
0.031279851541586925,0.98975
0.03144923397159849,0.9896
0.031070161867704883,0.9899333333333333
0.031074263646676748,0.9898166666666667
0.030738189591796496,0.9899833333333333
0.030807682733627977,0.98995
0.030379614645310114,0.9900166666666667
0.030315425392061782,0.9901666666666666
0.03002205754180395,0.9902666666666666
0.02996870780105334,0.9901333333333333
0.030007997660985834,0.9900833333333333
0.029542626449882786,0.9904666666666667
0.02942978274672593,0.9904666666666667
0.029168450565090823,0.9905833333333334
0.02897682851923152,0.9906833333333334
0.029026073880190354,0.9906
0.028624215276053657,0.9907166666666667
0.028704552790207283,0.9907166666666667
0.028745658703111864,0.9906333333333334
0.028357813707993167,0.9908166666666667
0.027962046357543294,0.9910833333333333
0.02792823384895637,0.9910166666666667
0.027993806817664033,0.9908166666666667
0.02757688972686762,0.9911666666666666
0.027630346735092584,0.9911
0.027715082187313236,0.9910666666666667
0.02716161230061965,0.9912333333333333
0.027273668481820883,0.9911666666666666
0.027120764403092957,0.9912
0.02710594884003452,0.9912
0.02682713499243946,0.9915
0.026644867945027968,0.9913333333333333
0.02681165861489511,0.9913166666666666
0.026551747501449792,0.9914166666666666
0.026393998151303458,0.9915
0.026074421562341618,0.9917
0.025981154129522354,0.9917166666666667
0.025901211758309485,0.9917833333333334
0.026097753478939195,0.9916666666666667
0.02545194556839306,0.9919666666666667
0.025650662159501493,0.99175
0.025354621444948378,0.9920666666666667
0.02517688660565121,0.99215
0.02507240497262598,0.99215
0.024956625816668507,0.9921333333333333
0.024665608557649103,0.9923666666666666
0.02474511215823198,0.9922666666666666
0.024700091088420716,0.9923166666666666
0.02432587888355908,0.99245
0.024551856312372305,0.9923
0.024546136582772913,0.9924666666666667
0.02404336745410037,0.99255
0.023775882419801685,0.99275
0.023717179557206692,0.9925833333333334
0.023882302143396372,0.9925833333333334
0.02367923354884212,0.9925333333333334
0.02371941373761171,0.9926
0.023426392916796976,0.9926833333333334
0.023346257206580047,0.9927666666666667
0.023142210296690367,0.9928
0.023233371392011152,0.9928833333333333
0.02308042555596021,0.9928666666666667
0.022786925239784372,0.9929333333333333
0.022412157482802467,0.9930666666666667
0.02248688453126124,0.99295
0.022483381590399466,0.99305
0.022427994426568572,0.993
0.022266604728305175,0.9930166666666667
0.022083079603927885,0.9930833333333333
0.02203755856844285,0.9931
0.02189181416900089,0.9933333333333333
0.021677957451214026,0.9933833333333333
0.021586271157456455,0.9934333333333333
0.021466025746703296,0.9934166666666666
0.021335586006633822,0.99345
0.021115368932561007,0.99365
0.02136425104005199,0.9933833333333333
0.021025730453792493,0.9936666666666667
0.02105233421204563,0.99355
0.020777226260069497,0.9937833333333334
0.020728846379459598,0.9937833333333334
0.0205456760707241,0.9938666666666667
0.020637003677599144,0.9937333333333334
0.020451669964736963,0.9939333333333333
0.020276522659897274,0.9939666666666667
0.02029155927494224,0.9938666666666667
0.02020494828307225,0.9940166666666667
0.019881160598601247,0.9941333333333333
0.020133295263913595,0.9940166666666667
0.019679343921015304,0.9941666666666666
0.01991166060795525,0.9940333333333333
0.019490050488043198,0.99425
0.019512355563681257,0.9941833333333333
0.019612646483998106,0.9941833333333333
0.019348671013301524,0.9942833333333333
0.01933619172349954,0.9943166666666666
0.019043485577583365,0.99445
0.01910400896463901,0.99435
0.018972722975754065,0.9944666666666667
0.01878741094260907,0.9945666666666667
0.01886344851230224,0.9945833333333334
0.018557332539772566,0.9946666666666667
0.018337521972335707,0.99475
0.018430511161708393,0.9946833333333334
0.018371580881043882,0.9948
0.01823607964103212,0.9947333333333334
0.018223227024081037,0.9948
0.018023739147225205,0.9949333333333333
0.018079304026534557,0.9948166666666667
0.017751248764412593,0.995
0.0178888931248565,0.9949166666666667
0.01771150329495528,0.99495
0.01779200016628156,0.9949
0.017571163800012102,0.9950333333333333
0.017510444547850116,0.9950166666666667
0.01719738077323694,0.9951
0.01733199416109531,0.995
0.0173753942884057,0.995
0.017066091794977426,0.9952
0.017008125160627514,0.9952666666666666
0.017001150607462264,0.9951333333333333
0.01693023589128355,0.9951333333333333
0.016708677863167334,0.99525
0.016578278192771752,0.9954333333333333
0.016662898204689615,0.9953
0.016528862519454682,0.9954
0.01646743211538757,0.9954
0.01627741279287984,0.9955
0.0162334846288496,0.9955833333333334
0.01618506309919776,0.99555
0.01600790593265459,0.9956333333333334
0.015967404569917958,0.9955666666666667
0.016023234469067303,0.9956666666666667
0.01595832726112858,0.9956333333333334
0.015603598803400473,0.99585
0.0158412627184997,0.9957
0.015586693881889248,0.99585
0.015494695573922065,0.9958166666666667
0.015483766573036004,0.9958333333333333
0.01536633583523541,0.9958833333333333
0.015380638209357828,0.9958
0.015268454667597083,0.9959333333333333
0.015268834766463684,0.99585
0.014931069394542858,0.9960666666666667
0.015038908384661863,0.99595
0.014970465415254694,0.9960166666666667
0.014867814507727357,0.9959666666666667
0.014737961263792688,0.9961166666666667
0.014715410140301295,0.9960333333333333
0.014548414046371423,0.9961666666666666
0.01455611952060902,0.9961833333333333
0.014558197590043164,0.9961833333333333
0.014392823802284965,0.9962666666666666
0.014267090989387452,0.9962833333333333
0.014264995837292432,0.9962166666666666
0.014229038947292763,0.9963166666666666
0.014070836508508062,0.9963333333333333
0.014037425018223469,0.9964166666666666
0.014150726777536269,0.9963
0.013836492638064768,0.99645
0.013858869362454698,0.9964
0.013793678223931207,0.9964166666666666
0.013654369312762628,0.9965
0.013528118856491984,0.9965333333333334
0.013615798887708176,0.9964666666666666
0.013312270843578245,0.9966166666666667
0.013503833512375756,0.9965
0.013317244403618528,0.9966
0.013256284286325627,0.9966333333333334
0.013353334293111523,0.9965333333333334
0.012969089157398866,0.9966833333333334
0.013116070839210625,0.9966666666666667
0.012891446237387421,0.9967166666666667
0.012946768215119997,0.9967333333333334
0.01285215019586179,0.9967833333333334
0.01269856769564482,0.9968
0.01261723525864242,0.9968666666666667
0.012643009842314132,0.9968166666666667
0.012723064423034839,0.9968
0.012491664080493183,0.9968833333333333
0.012462023483439756,0.9968666666666667
0.012570555335885683,0.99685
0.012333406468062427,0.9969333333333333
0.012346535216873539,0.9969333333333333
0.012264129557915112,0.997
0.012182607865250323,0.9969833333333333
0.012289932309906196,0.9969333333333333
0.012146690561166133,0.9969833333333333
0.011975343214149007,0.9970666666666667
0.012021024006840875,0.9970833333333333
0.011841207926673937,0.9972
0.011956395455584001,0.9971166666666667
0.011772368771613643,0.99715
0.011627758930138347,0.9972666666666666
0.011766353304569566,0.99715
0.01170038458085998,0.9971333333333333
0.011622085728047417,0.9972333333333333
0.01148522035481216,0.99725
0.011417616300578599,0.9972666666666666
0.011367620556184465,0.9973333333333333
0.011384765746338173,0.99735
0.011220042754727122,0.9974
0.011295905273806542,0.9973333333333333
0.011242014206151467,0.99735
0.011198328657830431,0.9974
0.011111122122935633,0.9974166666666666
0.011117631930249824,0.99745
0.010936902675750192,0.9975166666666667
0.010888027702588473,0.9975166666666667
0.01084440677654893,0.9975833333333334
0.010812029708273076,0.9975666666666667
0.010764461524263864,0.9976333333333334
0.010650108756680342,0.99765
0.010660661828385704,0.9976833333333334
0.010608563550067205,0.99765
0.010648130333441835,0.9976333333333334
0.010564670129362609,0.9976833333333334
0.010472225379751687,0.9976833333333334
0.01047757581845758,0.9977
0.010377868070074191,0.99775
0.010321107263463788,0.9977666666666667
0.010305056966786469,0.9977833333333334
0.010299054108836556,0.9977333333333334
0.010198588746933334,0.99775
0.010176242130691314,0.9978166666666667
0.010109499219553102,0.9978166666666667
0.010020844586938119,0.9978166666666667
0.010037177443584384,0.9978333333333333
0.010031596626098356,0.9978
0.009912713437625113,0.9978333333333333
0.009846899223038448,0.99785
0.00981650709346571,0.9978666666666667
0.009845932760906922,0.99785
0.009739597504331414,0.9978333333333333
0.009680190737376066,0.99785
0.009682674024616412,0.9978333333333333
0.009612505034289143,0.9978666666666667
0.009589187557457687,0.9978666666666667
0.009482809769213858,0.9978833333333333
0.00948010433510035,0.9979
0.009447166346061188,0.9979166666666667
0.009378559187914743,0.9979333333333333
0.009329218196871079,0.9979833333333333
0.009349467265372429,0.9979833333333333
0.009266583965067321,0.998
0.009234938718142818,0.9980333333333333
0.009152459779161426,0.9980666666666667
0.00907769463077005,0.9980333333333333
0.009116014600939571,0.9980666666666667
0.009086406553787719,0.99805
0.00904322964714811,0.99805
0.009000552531364217,0.9980666666666667
0.008899525997601587,0.99815
0.008857830958412668,0.9981333333333333
0.008871618475796754,0.9981
0.008805940419622441,0.9981333333333333
0.00878883231045351,0.99815
0.00873437034780837,0.9981666666666666
0.008719542480780433,0.9981833333333333
0.008666004180191771,0.9982
0.008620316967494213,0.9982166666666666
0.00859921665132474,0.9982166666666666
0.008566617564687053,0.9982666666666666
0.008530251238759183,0.9982666666666666
0.008489150937289424,0.9982833333333333
0.008449210995276357,0.9982833333333333
0.008439281804156349,0.9983166666666666
0.008391821169675063,0.9983166666666666
0.00831259945603346,0.9983666666666666
0.008297954215048147,0.9983333333333333
0.0082484315159926,0.9983666666666666
0.00824690920930584,0.9983833333333333
0.008171433184793008,0.99845
0.008167385768118493,0.9984333333333333
0.008120129807020756,0.9984166666666666
0.008140761216642969,0.9984
0.00809975230287586,0.9984333333333333
0.007997223575711457,0.9984666666666666
0.008018341346458017,0.9984833333333333
0.007924250287687201,0.9985
0.007896301588531173,0.9985166666666667
0.007877634098369163,0.9985333333333334
0.00787795659178264,0.9985166666666667
0.007829202123819778,0.9985333333333334
0.007801266031606898,0.9985833333333334
0.007761029831538311,0.99855
0.007751196166422801,0.9985833333333334
0.007669586856921031,0.99865
0.007702108982879955,0.9986166666666667
0.007666296542360488,0.9986333333333334
0.007599392389460536,0.99865
0.007595495259096788,0.99865
0.007540532429938548,0.9986666666666667
0.007520576348933097,0.9986833333333334
0.007479675417007259,0.9986833333333334
0.007454089196979196,0.9987166666666667
0.0074229283492210545,0.9987
0.007389064521490756,0.9987333333333334
0.007387170361685389,0.99875
0.00733655987006235,0.99875
0.007305247034603781,0.9987666666666667
0.007283446108413652,0.9987333333333334
0.00726447364182787,0.9987666666666667
0.00723960725259501,0.9987666666666667
0.007215308962923738,0.9987833333333334
0.0071751401450565406,0.9987833333333334
0.0071171880481294995,0.9987833333333334
0.007121712641802476,0.9987833333333334
0.007062873924441002,0.9988166666666667
0.007054119804250506,0.9988
0.007018649679614555,0.9988166666666667
0.006973706983778447,0.9988166666666667
0.006932030956181158,0.9988166666666667
0.0069351989498595765,0.9988166666666667
0.0069102962454761835,0.9988166666666667
0.006869847050300518,0.9988666666666667
0.006856647159058753,0.99885
0.006835024990055823,0.99885
0.006782190947526313,0.9988833333333333
0.006774132205118728,0.99885
0.00674527260943261,0.9989
0.006732670372775511,0.9988833333333333
0.006686926437112493,0.9989
0.0066463234850776265,0.9989166666666667
0.00667079987772773,0.9989166666666667
0.006614561412856763,0.9989166666666667
0.006563633767363952,0.99895
0.006557287355535421,0.99895
0.00653767437018129,0.9989166666666667
0.006505345300617894,0.99895
0.006480636910697831,0.9989666666666667
0.006468316138311729,0.9989666666666667
0.0064455181126902746,0.99895
0.00639339799722533,0.9989666666666667
0.006371170253828958,0.99895
0.00634652070820282,0.9989666666666667
0.006325301997711699,0.9989833333333333
0.006311137840847475,0.999
0.006300528841395574,0.9989833333333333
0.006281875590230674,0.9989833333333333
0.006242123869201426,0.99905
0.0062234698344908945,0.99905
0.0062050189798124695,0.9990166666666667
0.006165093100185299,0.99905
0.006169681180279099,0.9990166666666667
0.006108071175504385,0.9991
0.006110209392888638,0.9990333333333333
0.006083674093494203,0.9990333333333333
0.006056330366769028,0.9990666666666667
0.0060414707873816045,0.9990666666666667
0.0060057799076715735,0.9991
